2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,27,32
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,28,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,29,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,22,36
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,35
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,24,34
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,25,33
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,26,32
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,27,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,28,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,22,23,34
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,22,24,33
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,22,25,32
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,22,26,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,22,27,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,22,28,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,23,24,32
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,23,25,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,23,26,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,23,27,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,24,25,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,24,26,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,24,27,28
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,25,26,28
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,22,35
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,23,34
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,24,33
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,25,32
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,26,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,27,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,21,28,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,22,23,33
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,22,24,32
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,22,25,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,22,26,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,22,27,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,23,24,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,23,25,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,23,26,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,23,27,28
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,24,25,29
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,24,26,28
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,20,25,26,27
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,21,22,23,32
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,21,22,24,31
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,21,22,25,30
2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,21,22,26,29
